Perturbation	Response excess over subset
[5Z]-[AK]	-0.019135506551614
[5Z]-[BI]	0.014397984163854738
[5Z]-[CT]	0.006584638329604764
[5Z]-[PD]	0.006014789957743072
[5Z]-[PI]	-0.008216218191528735
[5Z]-[PK]	0.003269217463502505
[5Z]-[JN]	-0.012003302439544061
[5Z]-[D1]	-0.002883487387115191
[5Z]-[60]	0.006584638329604764
[5Z]-[SB]	0.006359855605892029
[5Z]-[RU]	0.006584638329604764
[5Z]-[D4]	0.005500869997514313
[5Z]-[F4]	0.0075715704219455615
[5Z]-[ST]	0.006545693705055977
[5Z]-[G2]	-0.0090546326199884
[5Z]-[G4]	0.006584638329604764
[5Z]-[P5]	0.006394966010702552
[AK]-[BI]	0.1005843826294065
[AK]-[CT]	-2.3994093761525725E-5
[AK]-[PD]	-8.169729880256327E-4
[AK]-[PI]	-0.025220996257581563
[AK]-[PK]	0.005395122663163887
[AK]-[JN]	0.03234956584259718
[AK]-[D1]	-0.11805101175330185
[AK]-[60]	0.0046825396825397325
[AK]-[SB]	-0.010850984229308303
[AK]-[RU]	0.0046825396825397325
[AK]-[D4]	-0.02398848428260203
[AK]-[F4]	0.04956709956709948
[AK]-[ST]	0.004713966123362168
[AK]-[G2]	-0.057401656314699845
[AK]-[G4]	0.0026073976991408676
[AK]-[P5]	-0.013384945309114049
[BI]-[CT]	0.006531671858774679
[BI]-[PD]	0.004948655820929848
[BI]-[PI]	0.021785385183093586
[BI]-[PK]	0.009064256872330922
[BI]-[JN]	-0.02790779239982355
[BI]-[D1]	-0.01250560979372417
[BI]-[60]	0.006531671858774679
[BI]-[SB]	0.01318119745657853
[BI]-[RU]	0.007291645730747365
[BI]-[D4]	0.01416003230644991
[BI]-[F4]	-0.005839625689566419
[BI]-[ST]	-0.004921301979571857
[BI]-[G2]	-0.03590801819112599
[BI]-[G4]	0.007490769585785317
[BI]-[P5]	0.008963370463131892
[CT]-[PD]	0.006618518518518579
[CT]-[PI]	4.941282746161457E-4
[CT]-[PK]	0.0064261168384880385
[CT]-[JN]	0.006396825396825401
[CT]-[D1]	0.005504664970313877
[CT]-[60]	0.006622222222222307
[CT]-[SB]	0.006598173515981798
[CT]-[RU]	0.006622222222222307
[CT]-[D4]	0.006592592592592594
[CT]-[F4]	0.00545454545454549
[CT]-[ST]	0.0066219239373602745
[CT]-[G2]	0.005318840579710216
[CT]-[G4]	0.006622222222222307
[CT]-[P5]	0.0065328467153285
[PD]-[PI]	-0.006725760313158746
[PD]-[PK]	0.006961626575028523
[PD]-[JN]	0.004548941798941719
[PD]-[D1]	0.0034188577890867933
[PD]-[60]	0.006618518518518579
[PD]-[SB]	0.006577245053272396
[PD]-[RU]	0.006618518518518579
[PD]-[D4]	0.00658641975308627
[PD]-[F4]	0.005909090909090864
[PD]-[ST]	0.006614466815809128
[PD]-[G2]	0.0028635265700482915
[PD]-[G4]	0.0071740740740739994
[PD]-[P5]	0.006014977608519323
[PI]-[PK]	-0.038003509495840304
[PI]-[JN]	-0.20959283009750052
[PI]-[D1]	0.09466746927121894
[PI]-[60]	0.005361336946702822
[PI]-[SB]	-0.005637661221660428
[PI]-[RU]	0.00605497483546269
[PI]-[D4]	-0.007630571825431587
[PI]-[F4]	-0.015438401991675454
[PI]-[ST]	-0.001884455424555287
[PI]-[G2]	0.10340207345774699
[PI]-[G4]	0.034494128274616176
[PI]-[P5]	-0.006984384068138394
[PK]-[JN]	-0.03823514972999509
[PK]-[D1]	0.011209649109621078
[PK]-[60]	0.0064261168384880385
[PK]-[SB]	0.0013729418651039493
[PK]-[RU]	0.0064261168384880385
[PK]-[D4]	0.0034253220188419364
[PK]-[F4]	0.008591065292096078
[PK]-[ST]	-0.008428672790641079
[PK]-[G2]	-0.0062934496972253395
[PK]-[G4]	0.0012714776632303249
[PK]-[P5]	-0.0042279072233356585
[JN]-[D1]	-0.010669369967869491
[JN]-[60]	0.006396825396825401
[JN]-[SB]	-0.05222979075718803
[JN]-[RU]	0.006396825396825401
