Perturbation	Response excess over subset
[5Z]-[AK]	-0.3391864406779661
[5Z]-[BI]	-0.041925465838509535
[5Z]-[CT]	0.0
[5Z]-[PD]	-0.058252427184465994
[5Z]-[PI]	-0.10418515232179848
[5Z]-[PK]	-0.03696741854636576
[5Z]-[JN]	-0.06768306768306775
[5Z]-[D1]	-0.05880095923261397
[5Z]-[60]	-0.027805864509605982
[5Z]-[SB]	0.0
[5Z]-[RU]	0.0
[5Z]-[D4]	0.0
[5Z]-[F4]	-0.05882352941176472
[5Z]-[ST]	-0.008838383838383645
[5Z]-[G2]	-0.08466880341880367
[5Z]-[G4]	-0.010869565217391575
[5Z]-[P5]	-0.03814162410868516
[AK]-[BI]	0.0
[AK]-[CT]	0.0
[AK]-[PD]	-0.1504175824175824
[AK]-[PI]	-0.13304065040650404
[AK]-[PK]	-0.09949606299212599
[AK]-[JN]	0.0
[AK]-[D1]	-1.2432136752136753
[AK]-[60]	-0.0770909090909091
[AK]-[SB]	-0.019612903225806555
[AK]-[RU]	0.0
[AK]-[D4]	-0.015154471544715609
[AK]-[F4]	-0.9228387096774194
[AK]-[ST]	-0.12537704918032788
[AK]-[G2]	-0.3613884297520662
[AK]-[G4]	-0.033384615384615346
[AK]-[P5]	-0.059596638655462275
[BI]-[CT]	0.0
[BI]-[PD]	-0.2629098072323064
[BI]-[PI]	0.0
[BI]-[PK]	-0.08025746183640914
[BI]-[JN]	-0.015407107512370732
[BI]-[D1]	-0.05333333333333323
[BI]-[60]	-0.06044976273983904
[BI]-[SB]	-7.404664938914784E-4
[BI]-[RU]	0.0
[BI]-[D4]	-7.404664938914784E-4
[BI]-[F4]	-0.04513888888888884
[BI]-[ST]	-0.04415708812260544
[BI]-[G2]	-0.028724747474747403
[BI]-[G4]	-0.030405405405405705
[BI]-[P5]	-0.08306164089829515
[CT]-[PD]	0.0
[CT]-[PI]	0.0
[CT]-[PK]	0.0
[CT]-[JN]	0.0
[CT]-[D1]	0.0
[CT]-[60]	0.0
[CT]-[SB]	0.0
[CT]-[RU]	0.0
[CT]-[D4]	0.0
[CT]-[F4]	0.0
[CT]-[ST]	0.0
[CT]-[G2]	0.0
[CT]-[G4]	0.0
[CT]-[P5]	0.0
[PD]-[PI]	-0.18197278911564618
[PD]-[PK]	-0.10710199411572408
[PD]-[JN]	-0.1068376068376069
[PD]-[D1]	0.0
[PD]-[60]	-7.614696363984486E-4
[PD]-[SB]	-0.0015380178794579535
[PD]-[RU]	0.0
[PD]-[D4]	0.0
[PD]-[F4]	-0.08080808080808088
[PD]-[ST]	-0.08277777777777784
[PD]-[G2]	-0.33385047281323876
[PD]-[G4]	-0.01456310679611672
[PD]-[P5]	-0.048147190282078256
[PI]-[PK]	-0.1624604040089319
[PI]-[JN]	-0.11795326826382713
[PI]-[D1]	-0.2953603603603603
[PI]-[60]	-0.04277210884353755
[PI]-[SB]	-0.006708890452733041
[PI]-[RU]	0.0
[PI]-[D4]	-0.003260614590663735
[PI]-[F4]	-0.4652777777777777
[PI]-[ST]	-0.16940254362614615
[PI]-[G2]	-0.14753352490421445
[PI]-[G4]	0.0
[PI]-[P5]	-0.027993931385503767
[PK]-[JN]	-0.04817190033908281
[PK]-[D1]	-0.24888888888888894
[PK]-[60]	-0.035479323308270416
[PK]-[SB]	-0.001434884922228985
[PK]-[RU]	0.0
[PK]-[D4]	-0.001434884922228985
[PK]-[F4]	-0.07894736842105265
[PK]-[ST]	-0.5134219499974466
[PK]-[G2]	-0.15005341880341883
[PK]-[G4]	-0.019985625829278764
[PK]-[P5]	-0.02868154150023461
[JN]-[D1]	-0.10454022988505751
[JN]-[60]	-0.04074350676292404
[JN]-[SB]	0.0
[JN]-[RU]	0.0
[JN]-[D4]	0.0
[JN]-[F4]	-0.08771929824561409
[JN]-[ST]	-0.0694444444444442
[JN]-[G2]	-0.0383788102261553
[JN]-[G4]	0.0
[JN]-[P5]	-0.02464905297508757
[D1]-[60]	0.0
[D1]-[SB]	0.0
[D1]-[RU]	0.0
[D1]-[D4]	0.0
[D1]-[F4]	-1.0029223744292237
[D1]-[ST]	-0.22666666666666657
[D1]-[G2]	-0.22781609195402286
[D1]-[G4]	-0.010000000000000009
[D1]-[P5]	-0.04817974117630763
[60]-[SB]	0.0
[60]-[RU]	0.0
[60]-[D4]	0.0
[60]-[F4]	-0.03200000000000003
[60]-[ST]	-0.04098915989159879
[60]-[G2]	-0.05749872579001014
[60]-[G4]	-0.011627906976744207
[60]-[P5]	-0.03995269342517194
[SB]-[RU]	0.0
[SB]-[D4]	0.0
[SB]-[F4]	0.0
[SB]-[ST]	-0.0013693270735521956
[SB]-[G2]	-0.02339559386973189
[SB]-[G4]	-1.351351351353003E-4
[SB]-[P5]	-5.442433785685097E-4
[RU]-[D4]	0.0
[RU]-[F4]	0.0
[RU]-[ST]	0.0
[RU]-[G2]	0.0
[RU]-[G4]	0.0
[RU]-[P5]	0.0
[D4]-[F4]	0.0
[D4]-[ST]	0.0
[D4]-[G2]	-0.01994731800766303
[D4]-[G4]	-1.351351351353003E-4
[D4]-[P5]	-5.442433785685097E-4
[F4]-[ST]	-0.08633093525179847
[F4]-[G2]	-0.5985915492957747
[F4]-[G4]	-0.010273972602739656
[F4]-[P5]	-0.031630244568316535
[ST]-[G2]	-0.1754493464052289
[ST]-[G4]	0.0
[ST]-[P5]	-0.045893719806763045
[G2]-[G4]	0.0
[G2]-[P5]	-0.07119322789943228
[G4]-[P5]	-0.02438151468443328
