Perturbation	Response excess over subset
[5Z]-[AK]	-0.42082800898666184
[5Z]-[BI]	0.0
[5Z]-[CT]	0.0
[5Z]-[PD]	0.0
[5Z]-[PI]	-0.015330151153540417
[5Z]-[PK]	0.0
[5Z]-[JN]	-0.008309178743961532
[5Z]-[D1]	-0.0027272727272726893
[5Z]-[60]	0.0
[5Z]-[SB]	0.0
[5Z]-[RU]	0.0
[5Z]-[D4]	0.0
[5Z]-[F4]	-0.021503401360544183
[5Z]-[ST]	0.0
[5Z]-[G2]	-0.013484338407494079
[5Z]-[G4]	0.0
[5Z]-[P5]	0.0
[AK]-[BI]	0.0
[AK]-[CT]	0.0
[AK]-[PD]	-0.5142287920899229
[AK]-[PI]	-0.10599827432128439
[AK]-[PK]	-0.26563078201110146
[AK]-[JN]	0.0
[AK]-[D1]	-1.3602272918879725
[AK]-[60]	-0.11553205883089857
[AK]-[SB]	-0.02288239982609941
[AK]-[RU]	0.0
[AK]-[D4]	-0.10666618360988323
[AK]-[F4]	-0.9019575323718767
[AK]-[ST]	0.0
[AK]-[G2]	-0.18825402144772108
[AK]-[G4]	0.0
[AK]-[P5]	-0.04164687859057814
[BI]-[CT]	0.0
[BI]-[PD]	-0.158326374498706
[BI]-[PI]	-0.053535825545171445
[BI]-[PK]	-0.10693385579575754
[BI]-[JN]	0.0
[BI]-[D1]	-0.04221198156682027
[BI]-[60]	-0.02257829997303018
[BI]-[SB]	0.0
[BI]-[RU]	0.0
[BI]-[D4]	0.0
[BI]-[F4]	-0.07838529112432369
[BI]-[ST]	-0.034562211981566726
[BI]-[G2]	-0.03238779544664583
[BI]-[G4]	0.0
[BI]-[P5]	-0.01638445738125416
[CT]-[PD]	0.0
[CT]-[PI]	0.0
[CT]-[PK]	0.0
[CT]-[JN]	0.0
[CT]-[D1]	0.0
[CT]-[60]	0.0
[CT]-[SB]	0.0
[CT]-[RU]	0.0
[CT]-[D4]	0.0
[CT]-[F4]	0.0
[CT]-[ST]	0.0
[CT]-[G2]	0.0
[CT]-[G4]	0.0
[CT]-[P5]	0.0
[PD]-[PI]	-0.27279069767441877
[PD]-[PK]	-0.017457805907173274
[PD]-[JN]	-0.024814814814814845
[PD]-[D1]	-0.0032558139534883956
[PD]-[60]	0.0
[PD]-[SB]	0.0
[PD]-[RU]	0.0
[PD]-[D4]	0.0
[PD]-[F4]	-0.009940182969739642
[PD]-[ST]	0.0
[PD]-[G2]	-0.6056634136212624
[PD]-[G4]	0.0
[PD]-[P5]	0.0
[PI]-[PK]	-0.2204699805503303
[PI]-[JN]	0.0
[PI]-[D1]	-0.02777777777777768
[PI]-[60]	-0.037821522309711586
[PI]-[SB]	-4.974016332592868E-4
[PI]-[RU]	-0.0014988814317673516
[PI]-[D4]	-4.974016332592868E-4
[PI]-[F4]	-0.2232142857142858
[PI]-[ST]	-0.004444444444444695
[PI]-[G2]	-0.02232142857142838
[PI]-[G4]	0.0
[PI]-[P5]	-0.025555826822917016
[PK]-[JN]	-0.1204339963833636
[PK]-[D1]	-0.23063291139240505
[PK]-[60]	0.0
[PK]-[SB]	0.0
[PK]-[RU]	0.0
[PK]-[D4]	0.0
[PK]-[F4]	-0.19347224871256907
[PK]-[ST]	-0.5427473325939807
[PK]-[G2]	-0.19620762327773722
[PK]-[G4]	-0.016455696202531733
[PK]-[P5]	-0.007507077543848162
[JN]-[D1]	-0.016000000000000014
[JN]-[60]	-0.008309178743961532
[JN]-[SB]	0.0
[JN]-[RU]	0.0
[JN]-[D4]	0.0
[JN]-[F4]	-0.014662821650399227
[JN]-[ST]	0.0
[JN]-[G2]	0.0
[JN]-[G4]	0.0
[JN]-[P5]	0.0
[D1]-[60]	-0.0027272727272726893
[D1]-[SB]	0.0
[D1]-[RU]	0.0
[D1]-[D4]	0.0
[D1]-[F4]	-1.0
[D1]-[ST]	-0.004444444444444473
[D1]-[G2]	-0.02352678571428579
[D1]-[G4]	0.0
[D1]-[P5]	-0.005555555555555536
[60]-[SB]	0.0
[60]-[RU]	0.0
[60]-[D4]	0.0
[60]-[F4]	-0.0045178941141674755
[60]-[ST]	0.0
[60]-[G2]	-0.08920643052302868
[60]-[G4]	0.0
[60]-[P5]	0.0
[SB]-[RU]	0.0
[SB]-[D4]	0.0
[SB]-[F4]	0.0
[SB]-[ST]	0.0
[SB]-[G2]	-9.862376158515929E-4
[SB]-[G4]	0.0
[SB]-[P5]	-0.006666666666666821
[RU]-[D4]	0.0
[RU]-[F4]	0.0
[RU]-[ST]	0.0
[RU]-[G2]	-0.003971605534105471
[RU]-[G4]	0.0
[RU]-[P5]	0.0
[D4]-[F4]	0.0
[D4]-[ST]	0.0
[D4]-[G2]	-9.862376158515929E-4
[D4]-[G4]	0.0
[D4]-[P5]	-0.006666666666666821
[F4]-[ST]	-0.012755102040816313
[F4]-[G2]	-0.4399136577708007
[F4]-[G4]	0.0
[F4]-[P5]	-0.01182388122344058
[ST]-[G2]	-0.004464285714285587
[ST]-[G4]	0.0
[ST]-[P5]	0.0
[G2]-[G4]	0.0
[G2]-[P5]	-0.020089285714285587
[G4]-[P5]	0.0
