Perturbation	Response excess over subset
[5Z]-[AK]	-0.4143250306436319
[5Z]-[BI]	0.0
[5Z]-[CT]	0.0
[5Z]-[PD]	0.0
[5Z]-[PI]	-0.014691413237924777
[5Z]-[PK]	0.0
[5Z]-[JN]	-0.0069035947712419166
[5Z]-[D1]	-0.002388059701492473
[5Z]-[60]	0.0
[5Z]-[SB]	0.0
[5Z]-[RU]	0.0
[5Z]-[D4]	0.0
[5Z]-[F4]	-0.02144402050157268
[5Z]-[ST]	0.0
[5Z]-[G2]	-0.011392140468227563
[5Z]-[G4]	0.0
[5Z]-[P5]	0.0
[AK]-[BI]	0.0
[AK]-[CT]	0.0
[AK]-[PD]	-0.4883947754322544
[AK]-[PI]	-0.09136638009877429
[AK]-[PK]	-0.23661084151970635
[AK]-[JN]	0.0
[AK]-[D1]	-1.3462285910585463
[AK]-[60]	-0.1085779042068502
[AK]-[SB]	-0.025548830508405285
[AK]-[RU]	0.0
[AK]-[D4]	-0.11276992584309098
[AK]-[F4]	-0.9031900438149094
[AK]-[ST]	0.0
[AK]-[G2]	-0.16178625148951964
[AK]-[G4]	0.0
[AK]-[P5]	-0.04102080292916277
[BI]-[CT]	0.0
[BI]-[PD]	-0.1348018156412456
[BI]-[PI]	-0.04844570928196168
[BI]-[PK]	-0.08889594203818119
[BI]-[JN]	0.0
[BI]-[D1]	-0.036994818652849704
[BI]-[60]	-0.014808478096737687
[BI]-[SB]	0.0
[BI]-[RU]	0.0
[BI]-[D4]	0.0
[BI]-[F4]	-0.06276863791314646
[BI]-[ST]	-0.034542314335060276
[BI]-[G2]	-0.02442720422050426
[BI]-[G4]	0.0
[BI]-[P5]	-0.027828077283945873
[CT]-[PD]	0.0
[CT]-[PI]	0.0
[CT]-[PK]	0.0
[CT]-[JN]	0.0
[CT]-[D1]	0.0
[CT]-[60]	0.0
[CT]-[SB]	0.0
[CT]-[RU]	0.0
[CT]-[D4]	0.0
[CT]-[F4]	0.0
[CT]-[ST]	0.0
[CT]-[G2]	0.0
[CT]-[G4]	0.0
[CT]-[P5]	0.0
[PD]-[PI]	-0.25188746438746445
[PD]-[PK]	0.0
[PD]-[JN]	-0.007516339869281019
[PD]-[D1]	0.0
[PD]-[60]	0.0
[PD]-[SB]	0.0
[PD]-[RU]	0.0
[PD]-[D4]	0.0
[PD]-[F4]	-0.0053875077164824425
[PD]-[ST]	0.0
[PD]-[G2]	-0.5768301746562619
[PD]-[G4]	0.0
[PD]-[P5]	0.0
[PI]-[PK]	-0.2229637496893755
[PI]-[JN]	0.0
[PI]-[D1]	-0.022499999999999964
[PI]-[60]	-0.03030230326295591
[PI]-[SB]	-7.10702341137015E-4
[PI]-[RU]	-0.0010678391959801914
[PI]-[D4]	-7.10702341137015E-4
[PI]-[F4]	-0.2032755298651252
[PI]-[ST]	-0.0033333333333334103
[PI]-[G2]	-0.01839464882943176
[PI]-[G4]	0.0
[PI]-[P5]	-0.03833353678385443
[PK]-[JN]	-0.09737281729773706
[PK]-[D1]	-0.22584103512014786
[PK]-[60]	0.0
[PK]-[SB]	0.0
[PK]-[RU]	-3.9878140617499724E-4
[PK]-[D4]	0.0
[PK]-[F4]	-0.1869380916478176
[PK]-[ST]	-0.5525151835225772
[PK]-[G2]	-0.1917162145423017
[PK]-[G4]	-0.01201478743068396
[PK]-[P5]	-0.017676908589962625
[JN]-[D1]	-0.015294117647058902
[JN]-[60]	-0.0069035947712419166
[JN]-[SB]	-1.127884782232691E-4
[JN]-[RU]	0.0
[JN]-[D4]	-1.127884782232691E-4
[JN]-[F4]	-0.011486586631095363
[JN]-[ST]	0.0
[JN]-[G2]	0.0
[JN]-[G4]	0.0
[JN]-[P5]	-0.004411764705882337
[D1]-[60]	-0.002388059701492473
[D1]-[SB]	-3.338898163596227E-5
[D1]-[RU]	0.0
[D1]-[D4]	-3.338898163596227E-5
[D1]-[F4]	-1.0
[D1]-[ST]	-0.0033333333333334103
[D1]-[G2]	-0.01762541806020068
[D1]-[G4]	0.0
[D1]-[P5]	-0.019166666666666554
[60]-[SB]	0.0
[60]-[RU]	0.0
[60]-[D4]	0.0
[60]-[F4]	-0.0031325750512771755
[60]-[ST]	0.0
[60]-[G2]	-0.08049074604591677
[60]-[G4]	0.0
[60]-[P5]	0.0
[SB]-[RU]	0.0
[SB]-[D4]	0.0
[SB]-[F4]	-0.0015421584357164786
[SB]-[ST]	0.0
[SB]-[G2]	-7.660935670550373E-4
[SB]-[G4]	0.0
[SB]-[P5]	-0.005066777963271818
[RU]-[D4]	0.0
[RU]-[F4]	0.0
[RU]-[ST]	0.0
[RU]-[G2]	-0.0030798509059382084
[RU]-[G4]	0.0
[RU]-[P5]	0.0
[D4]-[F4]	0.0
[D4]-[ST]	0.0
[D4]-[G2]	-7.660935670550373E-4
[D4]-[G4]	0.0
[D4]-[P5]	-0.005066777963271818
[F4]-[ST]	-0.021194605009633882
[F4]-[G2]	-0.4420772725409301
[F4]-[G4]	0.0
[F4]-[P5]	-0.02438163731684373
[ST]-[G2]	-0.0033444816053513904
[ST]-[G4]	0.0
[ST]-[P5]	-0.0066666666666663765
[G2]-[G4]	0.0
[G2]-[P5]	-0.03260889978313131
[G4]-[P5]	0.0
