Perturbation	Response excess over subset
[5Z]-[AK]	-0.05907949552017344
[5Z]-[BI]	0.006366047745358094
[5Z]-[CT]	0.0
[5Z]-[PD]	0.0
[5Z]-[PI]	-0.003057583130575914
[5Z]-[PK]	0.017891765510948843
[5Z]-[JN]	-3.3396196762536245E-4
[5Z]-[D1]	0.0
[5Z]-[60]	0.0
[5Z]-[SB]	0.0
[5Z]-[RU]	0.0
[5Z]-[D4]	0.0
[5Z]-[F4]	-0.005327608142493778
[5Z]-[ST]	0.0
[5Z]-[G2]	-2.3528504204273215E-4
[5Z]-[G4]	0.0
[5Z]-[P5]	0.0011111111111111738
[AK]-[BI]	0.04666846725584295
[AK]-[CT]	0.0
[AK]-[PD]	-0.08372175141242932
[AK]-[PI]	0.00694062337945911
[AK]-[PK]	-0.012554996935529417
[AK]-[JN]	0.07264759626511008
[AK]-[D1]	-0.08580979284369117
[AK]-[60]	-0.023725960166638194
[AK]-[SB]	-4.789977892409869E-4
[AK]-[RU]	0.0
[AK]-[D4]	-0.019319577499385843
[AK]-[F4]	5.70643458233655E-4
[AK]-[ST]	0.0
[AK]-[G2]	0.02674332741543972
[AK]-[G4]	0.005964887706027988
[AK]-[P5]	-0.014683511194810706
[BI]-[CT]	0.0
[BI]-[PD]	-0.030727969348659068
[BI]-[PI]	0.009438058748403644
[BI]-[PK]	-0.0044590721160362445
[BI]-[JN]	0.0031254504760819257
[BI]-[D1]	0.004980842911877281
[BI]-[60]	-0.0038903625110521256
[BI]-[SB]	1.5638439283749417E-4
[BI]-[RU]	0.0
[BI]-[D4]	1.5638439283749417E-4
[BI]-[F4]	-0.0030060684918511438
[BI]-[ST]	-0.006896551724137945
[BI]-[G2]	0.004921195123115951
[BI]-[G4]	0.0
[BI]-[P5]	-0.004189814814814841
[CT]-[PD]	0.0
[CT]-[PI]	0.0
[CT]-[PK]	0.0
[CT]-[JN]	0.0
[CT]-[D1]	0.0
[CT]-[60]	0.0
[CT]-[SB]	0.0
[CT]-[RU]	0.0
[CT]-[D4]	0.0
[CT]-[F4]	0.0
[CT]-[ST]	0.0
[CT]-[G2]	0.0
[CT]-[G4]	0.0
[CT]-[P5]	0.0
[PD]-[PI]	-0.04185185185185181
[PD]-[PK]	7.07293611723947E-4
[PD]-[JN]	-0.00132602545968874
[PD]-[D1]	0.0
[PD]-[60]	0.0
[PD]-[SB]	0.0
[PD]-[RU]	0.0
[PD]-[D4]	0.0
[PD]-[F4]	-0.0029430699898832513
[PD]-[ST]	0.0
[PD]-[G2]	-0.10119313944817299
[PD]-[G4]	0.0
[PD]-[P5]	0.0011111111111111738
[PI]-[PK]	0.0019870235198702346
[PI]-[JN]	8.159149248258002E-4
[PI]-[D1]	0.023518518518518605
[PI]-[60]	-0.006444444444444475
[PI]-[SB]	0.0
[PI]-[RU]	0.0
[PI]-[D4]	0.0
[PI]-[F4]	-0.010207803223070466
[PI]-[ST]	0.0
[PI]-[G2]	0.026577802634849657
[PI]-[G4]	0.0033333333333332993
[PI]-[P5]	-0.008924725266444722
[PK]-[JN]	-0.014005926140059466
[PK]-[D1]	-0.010948905109489093
[PK]-[60]	6.562940197207823E-4
[PK]-[SB]	0.0024330900243307862
[PK]-[RU]	0.0
[PK]-[D4]	0.006690997566909829
[PK]-[F4]	-0.006082881929123762
[PK]-[ST]	-0.10819714488728138
[PK]-[G2]	0.0010981564035988933
[PK]-[G4]	0.0012165450121653931
[PK]-[P5]	5.323140986066566E-4
[JN]-[D1]	0.001375137513751401
[JN]-[60]	-3.3396196762536245E-4
[JN]-[SB]	0.0
[JN]-[RU]	0.0
[JN]-[D4]	0.0
[JN]-[F4]	0.002947026321756252
[JN]-[ST]	0.0
[JN]-[G2]	0.01422870474966964
[JN]-[G4]	0.0016501650165016146
[JN]-[P5]	0.001109277594426139
[D1]-[60]	0.0
[D1]-[SB]	0.0
[D1]-[RU]	0.0
[D1]-[D4]	0.0
[D1]-[F4]	-0.028625954198473358
[D1]-[ST]	0.0
[D1]-[G2]	0.05583519761372102
[D1]-[G4]	0.0
[D1]-[P5]	-1.8518518518517713E-4
[60]-[SB]	0.0
[60]-[RU]	0.0
[60]-[D4]	0.0
[60]-[F4]	-9.169474818330192E-4
[60]-[ST]	0.0
[60]-[G2]	-0.015082028337061959
[60]-[G4]	0.0
[60]-[P5]	0.0011111111111111738
[SB]-[RU]	0.0
[SB]-[D4]	0.0
[SB]-[F4]	7.65271958520497E-5
[SB]-[ST]	0.0
[SB]-[G2]	0.0
[SB]-[G4]	0.0
[SB]-[P5]	-0.0033333333333334103
[RU]-[D4]	0.0
[RU]-[F4]	0.0
[RU]-[ST]	0.0
[RU]-[G2]	-4.7992623495984876E-4
[RU]-[G4]	0.0
[RU]-[P5]	0.0
[D4]-[F4]	0.0050890585241729624
[D4]-[ST]	0.0
[D4]-[G2]	0.0
[D4]-[G4]	0.0
[D4]-[P5]	-0.0033333333333334103
[F4]-[ST]	-0.0050890585241731845
[F4]-[G2]	-0.016209715451479978
[F4]-[G4]	0.0
[F4]-[P5]	9.202714164546766E-4
[ST]-[G2]	0.0
[ST]-[G4]	0.0
[ST]-[P5]	0.0
[G2]-[G4]	0.001677852348993203
[G2]-[P5]	-0.006238537740268835
[G4]-[P5]	5.555555555555314E-4
