
Fitness evolution
-----------------

Simulation 1
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.76	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.28	0.0	0.0
0.84	0.76	0.0	0.32	0.32	0.2	0.0	0.76	0.76	0.76	0.2	0.32	0.0	0.58	0.84	0.58	0.76	0.84	0.52	0.32
0.56	0.84	0.84	0.84	0.84	0.84	0.84	0.0	0.84	0.84	0.0	0.72	0.0	0.84	0.8	0.84	0.92	0.84	0.84	0.84
0.84	0.92	0.92	0.62	0.92	0.64	0.84	0.84	0.84	0.0	0.84	0.84	0.84	0.72	0.92	0.84	0.92	0.76	0.56	0.0
0.8	0.84	0.92	0.92	0.92	0.7	0.92	0.64	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.66	0.92	0.92
0.92	0.0	0.76	0.0	0.92	0.92	0.92	0.92	0.0	0.0	0.92	0.92	0.92	0.8	0.92	0.64	0.92	0.8	0.92	0.84
0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.76	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92
0.92	0.88	0.92	0.92	0.92	0.92	0.0	0.92	0.92	0.92	0.92	0.92	0.92	0.0	0.92	0.0	0.92	0.92	0.92	0.92
0.92	0.92	0.92	0.0	0.92	0.0	0.0	0.92	0.92	0.0	0.92	0.92	0.84	0.92	0.0	0.92	0.92	0.92	0.92	0.92
0.92	0.92	0.92	0.8	0.92	0.92	0.84	0.92	0.92	0.92	0.92	0.0	0.92	0.0	0.92	0.92	0.92	0.92	0.92	0.92
0.92	0.0	0.92	0.92	0.92	0.0	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.76	0.92	0.0	0.92	0.92
0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92
0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.76	0.92	0.92	0.92	0.88	0.72	0.92	0.92	0.92
0.92	0.8	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92
0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.8	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92
0.92	0.92	0.92	0.84	0.0	0.84	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92
0.84	0.92	0.92	0.92	0.92	0.92	0.84	0.92	0.92	0.92	0.0	0.92	0.92	0.92	0.92	0.92	0.88	0.92	0.92	0.92
0.92	0.92	0.92	0.92	0.92	0.0	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.84	0.92	0.92	0.92	0.92	0.92	0.92
0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.88	0.92	0.92	0.92	0.84	0.92	0.92	0.92	0.92	0.92	0.8	0.92

Simulation 2
