Perturbation	Response excess over subset
[5Z]-[AK]	-0.07725904424017638
[5Z]-[BI]	0.003308823529411864
[5Z]-[CT]	0.0
[5Z]-[PD]	-0.0014075861485056684
[5Z]-[PI]	-0.00801284566467042
[5Z]-[PK]	0.011399986943465112
[5Z]-[JN]	-0.0010424422933731359
[5Z]-[D1]	0.0052184904297580825
[5Z]-[60]	0.0
[5Z]-[SB]	0.0
[5Z]-[RU]	0.0
[5Z]-[D4]	0.0
[5Z]-[F4]	-4.959579427654681E-5
[5Z]-[ST]	0.012778572888979767
[5Z]-[G2]	-0.007642704733850536
[5Z]-[G4]	-1.063829787234516E-4
[5Z]-[P5]	-0.0018896447467874333
[AK]-[BI]	0.03390545645980436
[AK]-[CT]	0.0
[AK]-[PD]	-0.02249057810081423
[AK]-[PI]	-0.006402351846204524
[AK]-[PK]	0.005584753497998474
[AK]-[JN]	0.1010334618177755
[AK]-[D1]	-0.11744813611010785
[AK]-[60]	-0.005223171889838563
[AK]-[SB]	-0.006887154713241639
[AK]-[RU]	0.0
[AK]-[D4]	-0.025727734423386606
[AK]-[F4]	-0.022093884273371445
[AK]-[ST]	-0.006491002830162129
[AK]-[G2]	-0.002318859403977691
[AK]-[G4]	0.007745556912223672
[AK]-[P5]	-0.003815124102822365
[BI]-[CT]	0.0
[BI]-[PD]	-0.011672126750579492
[BI]-[PI]	-0.00877250454413181
[BI]-[PK]	-0.0024955322169996075
[BI]-[JN]	0.0028471705137752545
[BI]-[D1]	-0.0031819594034796506
[BI]-[60]	5.050505050505638E-4
[BI]-[SB]	8.865248226963551E-5
[BI]-[RU]	-0.0017694063926938508
[BI]-[D4]	0.0011904761904761862
[BI]-[F4]	0.002419082190074584
[BI]-[ST]	-0.0051895852081459415
[BI]-[G2]	-0.005508672402190218
[BI]-[G4]	0.0016458333333332353
[BI]-[P5]	0.0015293191485842295
[CT]-[PD]	0.0
[CT]-[PI]	0.0
[CT]-[PK]	0.0
[CT]-[JN]	0.0
[CT]-[D1]	0.0
[CT]-[60]	0.0
[CT]-[SB]	0.0
[CT]-[RU]	0.0
[CT]-[D4]	0.0
[CT]-[F4]	0.0
[CT]-[ST]	0.0
[CT]-[G2]	0.0
[CT]-[G4]	0.0
[CT]-[P5]	0.0
[PD]-[PI]	-0.010030620997347972
[PD]-[PK]	0.0035480362252015007
[PD]-[JN]	-0.0020682157377388544
[PD]-[D1]	0.006660776764959131
[PD]-[60]	0.0
[PD]-[SB]	0.0
[PD]-[RU]	0.0
[PD]-[D4]	0.001312335958005173
[PD]-[F4]	0.002896775140869612
[PD]-[ST]	0.001599971236472042
[PD]-[G2]	-0.024998471795098398
[PD]-[G4]	-3.062117235346218E-4
[PD]-[P5]	0.0021009278602079906
[PI]-[PK]	-0.003844555497447888
[PI]-[JN]	-0.0028518701540501956
[PI]-[D1]	0.021214235413195226
[PI]-[60]	-0.002131042425002172
[PI]-[SB]	7.094325411602931E-4
[PI]-[RU]	0.0011904761904764083
[PI]-[D4]	0.002108301239170607
[PI]-[F4]	-0.006817715764212862
[PI]-[ST]	-0.022348420361336885
[PI]-[G2]	0.05149621245580138
[PI]-[G4]	-9.930676455218723E-4
[PI]-[P5]	-7.607529092985565E-4
[PK]-[JN]	-0.005970518838166017
[PK]-[D1]	-0.007373631685326454
[PK]-[60]	0.002203989703989606
[PK]-[SB]	0.0
[PK]-[RU]	0.0
[PK]-[D4]	0.0
[PK]-[F4]	-0.0020148234433949863
[PK]-[ST]	-0.09983726706158236
[PK]-[G2]	0.003145456607686836
[PK]-[G4]	-0.004584271771772119
[PK]-[P5]	6.587406371888482E-4
[JN]-[D1]	0.0012548329190831264
[JN]-[60]	-5.021520803444313E-4
[JN]-[SB]	0.0
[JN]-[RU]	0.0
