Perturbation	Response excess over subset
[PI]-[PD]	-0.10561660561660569
[PI]-[CT]	0.0
[PI]-[BI]	0.010488265295957588
[PI]-[PK]	-0.004527879527879697
[PI]-[AK]	0.03513105953493434
[PI]-[5Z]	-0.05226979519432351
[PD]-[CT]	0.0
[PD]-[BI]	-0.054329351204351006
[PD]-[PK]	0.20458801498127333
[PD]-[AK]	-0.1571371451419432
[PD]-[5Z]	0.0
[CT]-[BI]	0.0
[CT]-[PK]	0.0
[CT]-[AK]	0.0
[CT]-[5Z]	0.0
[BI]-[PK]	-0.03151382013741566
[BI]-[AK]	0.049586266799381495
[BI]-[5Z]	0.07595614262280936
[PK]-[AK]	0.02902041273315359
[PK]-[5Z]	0.2758245741210583
[AK]-[5Z]	-0.0770900362596395
