Perturbation	Response excess over subset
[5Z]-[AK]	-0.06187225360954163
[5Z]-[BI]	0.0035541439806411335
[5Z]-[CT]	0.0
[5Z]-[PD]	0.0
[5Z]-[PI]	-0.0030092592592592116
[5Z]-[PK]	0.018816330950834015
[5Z]-[JN]	-7.275132275132989E-4
[5Z]-[D1]	0.0
[5Z]-[60]	0.0
[5Z]-[SB]	0.0
[5Z]-[RU]	0.0
[5Z]-[D4]	0.0
[5Z]-[F4]	-0.002043122935141639
[5Z]-[ST]	0.0
[5Z]-[G2]	-1.1015642212064414E-5
[5Z]-[G4]	0.0
[5Z]-[P5]	0.0018518518518518823
[AK]-[BI]	0.045337232478037115
[AK]-[CT]	0.0
[AK]-[PD]	-0.05225571315996835
[AK]-[PI]	0.0012645747599452362
[AK]-[PK]	-0.012916366128488566
[AK]-[JN]	0.08346423059964714
[AK]-[D1]	-0.08631453423120083
[AK]-[60]	-0.019499372253609537
[AK]-[SB]	0.0
[AK]-[RU]	0.0
[AK]-[D4]	-0.01620370370370372
[AK]-[F4]	0.005458390489254672
[AK]-[ST]	0.0
[AK]-[G2]	0.02210074612930424
[AK]-[G4]	0.0
[AK]-[P5]	-0.01767338028912102
[BI]-[CT]	0.0
[BI]-[PD]	-0.031289910600255544
[BI]-[PI]	0.00286292039165581
[BI]-[PK]	-0.0068705359254529474
[BI]-[JN]	-2.2235905856626825E-4
[BI]-[D1]	0.002873563218390718
[BI]-[60]	-8.318209316393599E-4
[BI]-[SB]	0.0
[BI]-[RU]	0.0
[BI]-[D4]	0.0
[BI]-[F4]	-0.0018938773728045533
[BI]-[ST]	-0.003831417624521105
[BI]-[G2]	0.010891752467703686
[BI]-[G4]	0.0
[BI]-[P5]	-7.449978714357819E-5
[CT]-[PD]	0.0
[CT]-[PI]	0.0
[CT]-[PK]	0.0
[CT]-[JN]	0.0
[CT]-[D1]	0.0
[CT]-[60]	0.0
[CT]-[SB]	0.0
[CT]-[RU]	0.0
[CT]-[D4]	0.0
[CT]-[F4]	0.0
[CT]-[ST]	0.0
[CT]-[G2]	0.0
[CT]-[G4]	0.0
[CT]-[P5]	0.0
[PD]-[PI]	-0.0510893246187365
[PD]-[PK]	0.005658436213991869
[PD]-[JN]	-0.002770935960591192
[PD]-[D1]	0.0
[PD]-[60]	0.0
[PD]-[SB]	0.0
[PD]-[RU]	0.0
[PD]-[D4]	0.0
[PD]-[F4]	-0.004031242126480317
[PD]-[ST]	0.0
[PD]-[G2]	-0.11373650583829031
[PD]-[G4]	0.0
[PD]-[P5]	0.0018518518518518823
[PI]-[PK]	-0.003814205151653649
[PI]-[JN]	-0.0057594797178132096
[PI]-[D1]	0.020061728395061706
[PI]-[60]	-0.005205205205205177
[PI]-[SB]	0.0
[PI]-[RU]	0.0
[PI]-[D4]	0.0
[PI]-[F4]	-0.006835848193872951
[PI]-[ST]	0.0
[PI]-[G2]	0.02256380912747946
[PI]-[G4]	0.0
[PI]-[P5]	-0.011155664472750182
[PK]-[JN]	-0.022061777385851578
[PK]-[D1]	-0.023319615912208325
[PK]-[60]	-0.0013928458372901575
[PK]-[SB]	0.0
[PK]-[RU]	0.0
[PK]-[D4]	0.0010288065843622185
[PK]-[F4]	-0.0019039272468627244
[PK]-[ST]	-0.10545267489711918
[PK]-[G2]	-0.010193662243183743
[PK]-[G4]	0.0
[PK]-[P5]	0.0016209612227218173
[JN]-[D1]	0.0024801587301586103
[JN]-[60]	-7.275132275132989E-4
[JN]-[SB]	0.0
[JN]-[RU]	0.0
[JN]-[D4]	0.0
[JN]-[F4]	0.004004997060552573
[JN]-[ST]	0.0
[JN]-[G2]	0.02309932187038921
[JN]-[G4]	0.0029761904761903546
[JN]-[P5]	0.0018463403880071283
[D1]-[60]	0.0
[D1]-[SB]	0.0
[D1]-[RU]	0.0
[D1]-[D4]	0.0
[D1]-[F4]	-0.02880658436214001
[D1]-[ST]	0.0
[D1]-[G2]	0.04666042446941321
[D1]-[G4]	0.0
[D1]-[P5]	-3.0864197530866555E-4
[60]-[SB]	0.0
[60]-[RU]	0.0
[60]-[D4]	0.0
[60]-[F4]	-0.0012898470609913337
[60]-[ST]	0.0
[60]-[G2]	-0.01345639379347252
[60]-[G4]	0.0
[60]-[P5]	0.0018518518518518823
[SB]-[RU]	0.0
[SB]-[D4]	0.0
[SB]-[F4]	0.0
[SB]-[ST]	0.0
[SB]-[G2]	0.0
[SB]-[G4]	0.0
[SB]-[P5]	-0.005555555555555536
[RU]-[D4]	0.0
[RU]-[F4]	0.0
[RU]-[ST]	0.0
[RU]-[G2]	-7.128872999659919E-4
[RU]-[G4]	0.0
[RU]-[P5]	0.0
[D4]-[F4]	0.006172839506172867
[D4]-[ST]	0.0
[D4]-[G2]	0.0
[D4]-[G4]	0.0
[D4]-[P5]	-0.005555555555555536
[F4]-[ST]	-0.006172839506172867
[F4]-[G2]	-0.01797767258519445
[F4]-[G4]	0.0
[F4]-[P5]	0.0015317786922725007
[ST]-[G2]	0.0
[ST]-[G4]	0.0
[ST]-[P5]	0.0
[G2]-[G4]	0.002808988764044895
[G2]-[P5]	-0.007627589680447744
[G4]-[P5]	9.259259259259967E-4
