Perturbation	Response excess over subset
[5Z]-[AK]	-0.06603731441085459
[5Z]-[BI]	0.008144188384502371
[5Z]-[CT]	0.003320895522388012
[5Z]-[PD]	0.003720712675936655
[5Z]-[PI]	0.0011506226693012156
[5Z]-[PK]	0.014249655472308498
[5Z]-[JN]	0.002556965987058124
[5Z]-[D1]	0.0026990049751243195
[5Z]-[60]	0.0037174203608821843
[5Z]-[SB]	0.003326439588368646
[5Z]-[RU]	0.003320895522388012
[5Z]-[D4]	0.003326439588368646
[5Z]-[F4]	-4.8132614816664976E-4
[5Z]-[ST]	0.003320895522388012
[5Z]-[G2]	0.001548226675984643
[5Z]-[G4]	0.003320895522388012
[5Z]-[P5]	0.004256840796019956
[AK]-[BI]	0.04670282181089824
[AK]-[CT]	0.0026950592443549803
[AK]-[PD]	-0.07909565979908928
[AK]-[PI]	0.013407274454809937
[AK]-[PK]	-0.010417173343177155
[AK]-[JN]	0.09005147373680078
[AK]-[D1]	-0.08692341038098517
[AK]-[60]	-0.015079460004724377
[AK]-[SB]	-0.0015585799095315656
[AK]-[RU]	0.0026950592443549803
[AK]-[D4]	-0.016095429131979144
[AK]-[F4]	-0.012143757086567342
[AK]-[ST]	0.0026950592443549803
[AK]-[G2]	0.03466595111722304
[AK]-[G4]	0.004488569984542057
[AK]-[P5]	-0.0021204468105724406
[BI]-[CT]	0.003862022644406049
[BI]-[PD]	-0.019658150978251854
[BI]-[PI]	0.005530949239803684
[BI]-[PK]	-0.0012174370873169194
[BI]-[JN]	0.007700876817443358
[BI]-[D1]	0.00554116292458251
[BI]-[60]	0.0012106338308168763
[BI]-[SB]	0.004291168993133421
[BI]-[RU]	0.003286317405488348
[BI]-[D4]	0.004291168993133421
[BI]-[F4]	0.0012291296896007609
[BI]-[ST]	-0.0024707349836884385
[BI]-[G2]	0.008958422443912317
[BI]-[G4]	0.003286317405488348
[BI]-[P5]	0.0011130425789471765
[CT]-[PD]	0.003323836657169954
[CT]-[PI]	0.0032152777777777475
[CT]-[PK]	0.0032136989114807113
[CT]-[JN]	0.0033120915032679443
[CT]-[D1]	0.002766666666666584
[CT]-[60]	0.003320895522388012
[CT]-[SB]	0.0033222036727879045
[CT]-[RU]	0.0033222222222222264
[CT]-[D4]	0.0033222036727879045
[CT]-[F4]	0.0027627916934275243
[CT]-[ST]	0.0033222222222222264
[CT]-[G2]	0.003079245633593408
[CT]-[G4]	0.0033222222222222264
[CT]-[P5]	0.0033138888888888385
[PD]-[PI]	-0.03923314339980999
[PD]-[PK]	0.002851291976368908
[PD]-[JN]	0.001578124127143754
[PD]-[D1]	0.002849002849002691
[PD]-[60]	0.003720712675936655
[PD]-[SB]	0.003329385633225379
[PD]-[RU]	0.003323836657169954
[PD]-[D4]	0.003329385633225379
[PD]-[F4]	0.001463442468985665
[PD]-[ST]	0.003323836657169954
[PD]-[G2]	-0.09350652856784414
[PD]-[G4]	0.003323836657169954
[PD]-[P5]	0.00486704653371306
[PI]-[PK]	-0.0030150740137456777
[PI]-[JN]	0.008230187908496833
[PI]-[D1]	0.025645833333333257
[PI]-[60]	-0.0014511923348705658
[PI]-[SB]	0.0031021951301223316
[PI]-[RU]	0.0030373045784478636
[PI]-[D4]	0.0031021951301223316
[PI]-[F4]	-0.004524593234853325
[PI]-[ST]	0.002659722222222327
[PI]-[G2]	0.029651210052025312
[PI]-[G4]	0.006131944444444426
[PI]-[P5]	-7.621866861979854E-4
[PK]-[JN]	-0.010084966728654776
[PK]-[D1]	-0.007851201478743075
[PK]-[60]	0.005022730134272124
[PK]-[SB]	0.004489292534723077
[PK]-[RU]	0.0031472353437850265
[PK]-[D4]	0.005561596456291618
[PK]-[F4]	-0.001409099783172274
[PK]-[ST]	-0.08887216500894868
[PK]-[G2]	0.0012018369768042048
[PK]-[G4]	0.0012112343397001624
[PK]-[P5]	0.0026778216634310015
[JN]-[D1]	0.002740196078431345
[JN]-[60]	0.002556965987058124
[JN]-[SB]	0.0032988227916830315
[JN]-[RU]	0.0033120915032679443
[JN]-[D4]	0.0032988227916830315
[JN]-[F4]	0.0033673765440171977
[JN]-[ST]	0.0033120915032679443
[JN]-[G2]	0.018691274136453773
[JN]-[G4]	0.0038195378835795823
[JN]-[P5]	0.005060866013071763
[D1]-[60]	0.0026990049751243195
[D1]-[SB]	0.0027657206455202754
[D1]-[RU]	0.002766666666666584
[D1]-[D4]	0.0027657206455202754
[D1]-[F4]	-0.025764290301862558
[D1]-[ST]	0.0022111111111109416
[D1]-[G2]	0.06033026755852822
[D1]-[G4]	0.002766666666666584
[D1]-[P5]	0.0016472222222221333
[60]-[SB]	0.003326439588368646
[60]-[RU]	0.003320895522388012
[60]-[D4]	0.003326439588368646
